dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,double,uniform,PoisFFT,"N | N",64,0,       0.001840
1,double,uniform,PoisFFT,"N | N",448,13,       0.038789
1,double,uniform,PoisFFT,"N | N",448,14,       0.038880
1,double,uniform,PoisFFT,"N | N",448,15,       0.038779
1,double,uniform,PoisFFT,"N | N",448,16,       0.038830
1,double,uniform,PoisFFT,"N | N",448,17,       0.038770
1,double,uniform,PoisFFT,"N | N",448,18,       0.038730
1,double,uniform,PoisFFT,"N | N",448,19,       0.038779
1,double,uniform,PoisFFT,"N | N",448,20,       0.038770
1,double,uniform,PoisFFT,"N | N",448,21,       0.038770
1,double,uniform,PoisFFT,"N | N",448,22,       0.038759
1,double,uniform,PoisFFT,"N | N",448,23,       0.043400
1,double,uniform,PoisFFT,"N | N",448,24,       0.038740
1,double,uniform,PoisFFT,"N | N",448,25,       0.038730
1,double,uniform,PoisFFT,"N | N",448,26,       0.038739
1,double,uniform,PoisFFT,"N | N",448,27,       0.038760
1,double,uniform,PoisFFT,"N | N",448,28,       0.038700
1,double,uniform,PoisFFT,"N | N",448,29,       0.038750
1,double,uniform,PoisFFT,"N | N",448,30,       0.038779
1,double,uniform,PoisFFT,"N | N",448,31,       0.038800
1,double,uniform,PoisFFT,"N | N",448,32,       0.038959
1,double,uniform,PoisFFT,"N | N",448,33,       0.038810
1,double,uniform,PoisFFT,"N | N",448,34,       0.038849
1,double,uniform,PoisFFT,"N | N",448,35,       0.038840
1,double,uniform,PoisFFT,"N | N",448,36,       0.038779
1,double,uniform,PoisFFT,"N | N",448,37,       0.038720
1,double,uniform,PoisFFT,"N | N",448,38,       0.038779
1,double,uniform,PoisFFT,"N | N",448,39,       0.038770
1,double,uniform,PoisFFT,"N | N",448,40,       0.038769
1,double,uniform,PoisFFT,"N | N",448,41,       0.038810
1,double,uniform,PoisFFT,"N | N",448,42,       0.038819
1,double,uniform,PoisFFT,"N | N",448,43,       0.038920
1,double,uniform,PoisFFT,"N | N",448,44,       0.038769
1,double,uniform,PoisFFT,"N | N",448,45,       0.042760
1,double,uniform,PoisFFT,"N | N",448,46,       0.038889
1,double,uniform,PoisFFT,"N | N",448,47,       0.038780
1,double,uniform,PoisFFT,"N | N",448,48,       0.038790
1,double,uniform,PoisFFT,"N | N",448,49,       0.038790
1,double,uniform,PoisFFT,"N | N",448,50,       0.038800
1,double,uniform,PoisFFT,"N | N",448,51,       0.038770
1,double,uniform,PoisFFT,"N | N",448,52,       0.038729
1,double,uniform,PoisFFT,"N | N",448,53,       0.038759
1,double,uniform,PoisFFT,"N | N",448,54,       0.038779
1,double,uniform,PoisFFT,"N | N",448,55,       0.038760
1,double,uniform,PoisFFT,"N | N",448,56,       0.038850
1,double,uniform,PoisFFT,"N | N",448,57,       0.039330
1,double,uniform,PoisFFT,"N | N",448,58,       0.038789
1,double,uniform,PoisFFT,"N | N",448,59,       0.038820
1,double,uniform,PoisFFT,"N | N",448,60,       0.038780
1,double,uniform,PoisFFT,"N | N",448,61,       0.038809
1,double,uniform,PoisFFT,"N | N",448,62,       0.038780
1,double,uniform,PoisFFT,"N | N",448,63,       0.038820
1,double,uniform,PoisFFT,"N | N",448,64,       0.038760
1,double,uniform,PoisFFT,"N | N",448,65,       0.038749
1,double,uniform,PoisFFT,"N | N",448,66,       0.038770
1,double,uniform,PoisFFT,"N | N",448,67,       0.043489
1,double,uniform,PoisFFT,"N | N",448,68,       0.038959
1,double,uniform,PoisFFT,"N | N",448,69,       0.038750
1,double,uniform,PoisFFT,"N | N",448,70,       0.038779
1,double,uniform,PoisFFT,"N | N",448,71,       0.039150
1,double,uniform,PoisFFT,"N | N",448,72,       0.038759
1,double,uniform,PoisFFT,"N | N",448,73,       0.038810
1,double,uniform,PoisFFT,"N | N",448,74,       0.038759
1,double,uniform,PoisFFT,"N | N",512,0,       0.023730
1,double,uniform,PoisFFT,"N | N",512,1,       0.023460
1,double,uniform,PoisFFT,"N | N",512,2,       0.023460
1,double,uniform,PoisFFT,"N | N",512,3,       0.023479
1,double,uniform,PoisFFT,"N | N",512,4,       0.023520
1,double,uniform,PoisFFT,"N | N",512,5,       0.023510
1,double,uniform,PoisFFT,"N | N",512,6,       0.023490
1,double,uniform,PoisFFT,"N | N",512,7,       0.023500
1,double,uniform,PoisFFT,"N | N",512,8,       0.023420
1,double,uniform,PoisFFT,"N | N",512,9,       0.027859
1,double,uniform,PoisFFT,"N | N",512,10,       0.023430
1,double,uniform,PoisFFT,"N | N",512,11,       0.023560
1,double,uniform,PoisFFT,"N | N",512,12,       0.023449
1,double,uniform,PoisFFT,"N | N",512,13,       0.023370
1,double,uniform,PoisFFT,"N | N",512,14,       0.023460
1,double,uniform,PoisFFT,"N | N",512,15,       0.023370
1,double,uniform,PoisFFT,"N | N",512,16,       0.023490
1,double,uniform,PoisFFT,"N | N",512,17,       0.023460
1,double,uniform,PoisFFT,"N | N",512,18,       0.023489
1,double,uniform,PoisFFT,"N | N",512,19,       0.023480
1,double,uniform,PoisFFT,"N | N",512,20,       0.023510
1,double,uniform,PoisFFT,"N | N",512,21,       0.023470
1,double,uniform,PoisFFT,"N | N",512,22,       0.023460
1,double,uniform,PoisFFT,"N | N",512,23,       0.023510
1,double,uniform,PoisFFT,"N | N",512,24,       0.023490
1,double,uniform,PoisFFT,"N | N",512,25,       0.023560
1,double,uniform,PoisFFT,"N | N",512,26,       0.023480
1,double,uniform,PoisFFT,"N | N",512,27,       0.023510
1,double,uniform,PoisFFT,"N | N",512,28,       0.023500
1,double,uniform,PoisFFT,"N | N",512,29,       0.023440
1,double,uniform,PoisFFT,"N | N",512,30,       0.023479
1,double,uniform,PoisFFT,"N | N",512,31,       0.023440
1,double,uniform,PoisFFT,"N | N",512,32,       0.023430
1,double,uniform,PoisFFT,"N | N",512,33,       0.023509
1,double,uniform,PoisFFT,"N | N",512,34,       0.023429
1,double,uniform,PoisFFT,"N | N",512,35,       0.023520
1,double,uniform,PoisFFT,"N | N",512,36,       0.023429
1,double,uniform,PoisFFT,"N | N",512,37,       0.023420
1,double,uniform,PoisFFT,"N | N",512,38,       0.023510
1,double,uniform,PoisFFT,"N | N",512,39,       0.023459
1,double,uniform,PoisFFT,"N | N",512,40,       0.023399
1,double,uniform,PoisFFT,"N | N",512,41,       0.023420
1,double,uniform,PoisFFT,"N | N",512,42,       0.023440
1,double,uniform,PoisFFT,"N | N",512,43,       0.023440
1,double,uniform,PoisFFT,"N | N",512,44,       0.023510
1,double,uniform,PoisFFT,"N | N",512,45,       0.023469
1,double,uniform,PoisFFT,"N | N",512,46,       0.023389
1,double,uniform,PoisFFT,"N | N",512,47,       0.023600
1,double,uniform,PoisFFT,"N | N",512,48,       0.023389
1,double,uniform,PoisFFT,"N | N",512,49,       0.023539
1,double,uniform,PoisFFT,"N | N",512,50,       0.023460
1,double,uniform,PoisFFT,"N | N",512,51,       0.023410
1,double,uniform,PoisFFT,"N | N",512,52,       0.023480
1,double,uniform,PoisFFT,"N | N",512,53,       0.023420
1,double,uniform,PoisFFT,"N | N",512,54,       0.023469
1,double,uniform,PoisFFT,"N | N",512,55,       0.023690
1,double,uniform,PoisFFT,"N | N",512,56,       0.023510
1,double,uniform,PoisFFT,"N | N",512,57,       0.023499
1,double,uniform,PoisFFT,"N | N",512,58,       0.023429
1,double,uniform,PoisFFT,"N | N",512,59,       0.023460
1,double,uniform,PoisFFT,"N | N",512,60,       0.023490
1,double,uniform,PoisFFT,"N | N",512,61,       0.023449
1,double,uniform,PoisFFT,"N | N",512,62,       0.023500
1,double,uniform,PoisFFT,"N | N",512,63,       0.023500
1,double,uniform,PoisFFT,"N | N",512,64,       0.023420
1,double,uniform,PoisFFT,"N | N",512,65,       0.023530
1,double,uniform,PoisFFT,"N | N",512,66,       0.023530
1,double,uniform,PoisFFT,"N | N",512,67,       0.023490
1,double,uniform,PoisFFT,"N | N",512,68,       0.023500
1,double,uniform,PoisFFT,"N | N",512,69,       0.023519
1,double,uniform,PoisFFT,"N | N",512,70,       0.023590
1,double,uniform,PoisFFT,"N | N",512,71,       0.023400
1,double,uniform,PoisFFT,"N | N",512,72,       0.023489
1,double,uniform,PoisFFT,"N | N",512,73,       0.027690
1,double,uniform,PoisFFT,"N | N",512,74,       0.023460
