dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
1,double,uniform,PoisFFT,"N | N",64,0,       0.001620
1,double,uniform,PoisFFT,"N | N",448,13,       0.038060
1,double,uniform,PoisFFT,"N | N",448,14,       0.038040
1,double,uniform,PoisFFT,"N | N",448,15,       0.038100
1,double,uniform,PoisFFT,"N | N",448,16,       0.038039
1,double,uniform,PoisFFT,"N | N",448,17,       0.038010
1,double,uniform,PoisFFT,"N | N",448,18,       0.041810
1,double,uniform,PoisFFT,"N | N",448,19,       0.038020
1,double,uniform,PoisFFT,"N | N",448,20,       0.038060
1,double,uniform,PoisFFT,"N | N",448,21,       0.038120
1,double,uniform,PoisFFT,"N | N",448,22,       0.038059
1,double,uniform,PoisFFT,"N | N",448,23,       0.038000
1,double,uniform,PoisFFT,"N | N",448,24,       0.038020
1,double,uniform,PoisFFT,"N | N",448,25,       0.038050
1,double,uniform,PoisFFT,"N | N",448,26,       0.038069
1,double,uniform,PoisFFT,"N | N",448,27,       0.038069
1,double,uniform,PoisFFT,"N | N",448,28,       0.038049
1,double,uniform,PoisFFT,"N | N",448,29,       0.038030
1,double,uniform,PoisFFT,"N | N",448,30,       0.038029
1,double,uniform,PoisFFT,"N | N",448,31,       0.038020
1,double,uniform,PoisFFT,"N | N",448,32,       0.038029
1,double,uniform,PoisFFT,"N | N",448,33,       0.038030
1,double,uniform,PoisFFT,"N | N",448,34,       0.037990
1,double,uniform,PoisFFT,"N | N",448,35,       0.038030
1,double,uniform,PoisFFT,"N | N",448,36,       0.038040
1,double,uniform,PoisFFT,"N | N",448,37,       0.038049
1,double,uniform,PoisFFT,"N | N",448,38,       0.038040
1,double,uniform,PoisFFT,"N | N",448,39,       0.038560
1,double,uniform,PoisFFT,"N | N",448,40,       0.041940
1,double,uniform,PoisFFT,"N | N",448,41,       0.038110
1,double,uniform,PoisFFT,"N | N",448,42,       0.038049
1,double,uniform,PoisFFT,"N | N",448,43,       0.038149
1,double,uniform,PoisFFT,"N | N",448,44,       0.038040
1,double,uniform,PoisFFT,"N | N",448,45,       0.038490
1,double,uniform,PoisFFT,"N | N",448,46,       0.038019
1,double,uniform,PoisFFT,"N | N",448,47,       0.038059
1,double,uniform,PoisFFT,"N | N",448,48,       0.038090
1,double,uniform,PoisFFT,"N | N",448,49,       0.038050
1,double,uniform,PoisFFT,"N | N",448,50,       0.038020
1,double,uniform,PoisFFT,"N | N",448,51,       0.038060
1,double,uniform,PoisFFT,"N | N",448,52,       0.038010
1,double,uniform,PoisFFT,"N | N",448,53,       0.038019
1,double,uniform,PoisFFT,"N | N",448,54,       0.038010
1,double,uniform,PoisFFT,"N | N",448,55,       0.038030
1,double,uniform,PoisFFT,"N | N",448,56,       0.038010
1,double,uniform,PoisFFT,"N | N",448,57,       0.038040
1,double,uniform,PoisFFT,"N | N",448,58,       0.038510
1,double,uniform,PoisFFT,"N | N",448,59,       0.038100
1,double,uniform,PoisFFT,"N | N",448,60,       0.038030
1,double,uniform,PoisFFT,"N | N",448,61,       0.038059
1,double,uniform,PoisFFT,"N | N",448,62,       0.042260
1,double,uniform,PoisFFT,"N | N",448,63,       0.038060
1,double,uniform,PoisFFT,"N | N",448,64,       0.038030
1,double,uniform,PoisFFT,"N | N",448,65,       0.038259
1,double,uniform,PoisFFT,"N | N",448,66,       0.038070
1,double,uniform,PoisFFT,"N | N",448,67,       0.037989
1,double,uniform,PoisFFT,"N | N",448,68,       0.038239
1,double,uniform,PoisFFT,"N | N",448,69,       0.038040
1,double,uniform,PoisFFT,"N | N",448,70,       0.038089
1,double,uniform,PoisFFT,"N | N",448,71,       0.038020
1,double,uniform,PoisFFT,"N | N",448,72,       0.038029
1,double,uniform,PoisFFT,"N | N",448,73,       0.038050
1,double,uniform,PoisFFT,"N | N",448,74,       0.038059
1,double,uniform,PoisFFT,"N | N",512,0,       0.023220
1,double,uniform,PoisFFT,"N | N",512,1,       0.022870
1,double,uniform,PoisFFT,"N | N",512,2,       0.022749
1,double,uniform,PoisFFT,"N | N",512,3,       0.022770
1,double,uniform,PoisFFT,"N | N",512,4,       0.022750
1,double,uniform,PoisFFT,"N | N",512,5,       0.022769
1,double,uniform,PoisFFT,"N | N",512,6,       0.022800
1,double,uniform,PoisFFT,"N | N",512,7,       0.022859
1,double,uniform,PoisFFT,"N | N",512,8,       0.022749
1,double,uniform,PoisFFT,"N | N",512,9,       0.022760
1,double,uniform,PoisFFT,"N | N",512,10,       0.022879
1,double,uniform,PoisFFT,"N | N",512,11,       0.022800
1,double,uniform,PoisFFT,"N | N",512,12,       0.022790
1,double,uniform,PoisFFT,"N | N",512,13,       0.022910
1,double,uniform,PoisFFT,"N | N",512,14,       0.022849
1,double,uniform,PoisFFT,"N | N",512,15,       0.022800
1,double,uniform,PoisFFT,"N | N",512,16,       0.022829
1,double,uniform,PoisFFT,"N | N",512,17,       0.022839
1,double,uniform,PoisFFT,"N | N",512,18,       0.022800
1,double,uniform,PoisFFT,"N | N",512,19,       0.022760
1,double,uniform,PoisFFT,"N | N",512,20,       0.022820
1,double,uniform,PoisFFT,"N | N",512,21,       0.022920
1,double,uniform,PoisFFT,"N | N",512,22,       0.022799
1,double,uniform,PoisFFT,"N | N",512,23,       0.022789
1,double,uniform,PoisFFT,"N | N",512,24,       0.022780
1,double,uniform,PoisFFT,"N | N",512,25,       0.023030
1,double,uniform,PoisFFT,"N | N",512,26,       0.022809
1,double,uniform,PoisFFT,"N | N",512,27,       0.022820
1,double,uniform,PoisFFT,"N | N",512,28,       0.022820
1,double,uniform,PoisFFT,"N | N",512,29,       0.022849
1,double,uniform,PoisFFT,"N | N",512,30,       0.022760
1,double,uniform,PoisFFT,"N | N",512,31,       0.022860
1,double,uniform,PoisFFT,"N | N",512,32,       0.022790
1,double,uniform,PoisFFT,"N | N",512,33,       0.022800
1,double,uniform,PoisFFT,"N | N",512,34,       0.022870
1,double,uniform,PoisFFT,"N | N",512,35,       0.022789
1,double,uniform,PoisFFT,"N | N",512,36,       0.022790
1,double,uniform,PoisFFT,"N | N",512,37,       0.022790
1,double,uniform,PoisFFT,"N | N",512,38,       0.022829
1,double,uniform,PoisFFT,"N | N",512,39,       0.026710
1,double,uniform,PoisFFT,"N | N",512,40,       0.022880
1,double,uniform,PoisFFT,"N | N",512,41,       0.022830
1,double,uniform,PoisFFT,"N | N",512,42,       0.022920
1,double,uniform,PoisFFT,"N | N",512,43,       0.023009
1,double,uniform,PoisFFT,"N | N",512,44,       0.022760
1,double,uniform,PoisFFT,"N | N",512,45,       0.022830
1,double,uniform,PoisFFT,"N | N",512,46,       0.022819
1,double,uniform,PoisFFT,"N | N",512,47,       0.023000
1,double,uniform,PoisFFT,"N | N",512,48,       0.022940
1,double,uniform,PoisFFT,"N | N",512,49,       0.023129
1,double,uniform,PoisFFT,"N | N",512,50,       0.022790
1,double,uniform,PoisFFT,"N | N",512,51,       0.022800
1,double,uniform,PoisFFT,"N | N",512,52,       0.022800
1,double,uniform,PoisFFT,"N | N",512,53,       0.022850
1,double,uniform,PoisFFT,"N | N",512,54,       0.022750
1,double,uniform,PoisFFT,"N | N",512,55,       0.022869
1,double,uniform,PoisFFT,"N | N",512,56,       0.022770
1,double,uniform,PoisFFT,"N | N",512,57,       0.022820
1,double,uniform,PoisFFT,"N | N",512,58,       0.022809
1,double,uniform,PoisFFT,"N | N",512,59,       0.022940
1,double,uniform,PoisFFT,"N | N",512,60,       0.022820
1,double,uniform,PoisFFT,"N | N",512,61,       0.022889
1,double,uniform,PoisFFT,"N | N",512,62,       0.022740
1,double,uniform,PoisFFT,"N | N",512,63,       0.022860
1,double,uniform,PoisFFT,"N | N",512,64,       0.022829
1,double,uniform,PoisFFT,"N | N",512,65,       0.022820
1,double,uniform,PoisFFT,"N | N",512,66,       0.022680
1,double,uniform,PoisFFT,"N | N",512,67,       0.022840
1,double,uniform,PoisFFT,"N | N",512,68,       0.022770
1,double,uniform,PoisFFT,"N | N",512,69,       0.022919
1,double,uniform,PoisFFT,"N | N",512,70,       0.026960
1,double,uniform,PoisFFT,"N | N",512,71,       0.022850
1,double,uniform,PoisFFT,"N | N",512,72,       0.022830
1,double,uniform,PoisFFT,"N | N",512,73,       0.022800
1,double,uniform,PoisFFT,"N | N",512,74,       0.022740
